time,windspeed,winddir,swellheight,swellPeriod,swellDirection,airTemperature
2020-02-15T23:00:00Z,7.8,193.3,1.17,9.44,228.6,19.83
2020-02-16T00:00:00Z,8.21,191.1,1.16,9.41,229.01,19.83
2020-02-16T01:00:00Z,7.53,190.5,1.25,9.11,227.06,20.04
2020-02-16T02:00:00Z,6.86,189.91,1.33,8.8,225.1,20.25
2020-02-16T03:00:00Z,6.18,189.31,1.42,8.5,223.15,20.47
2020-02-16T04:00:00Z,6.5,194.42,1.45,8.56,223.63,20.53
2020-02-16T05:00:00Z,6.81,199.54,1.47,8.62,224.11,20.59
2020-02-16T06:00:00Z,7.13,204.65,1.5,8.68,224.59,20.65
2020-02-16T07:00:00Z,8.01,204.12,1.53,9.18,224.3,20.81
2020-02-16T08:00:00Z,8.89,203.59,1.55,9.69,224.02,20.96
2020-02-16T09:00:00Z,9.77,203.06,1.58,10.19,223.73,21.12
2020-02-16T10:00:00Z,10.31,199.51,1.69,10.41,223.38,21.01
2020-02-16T11:00:00Z,10.84,195.96,1.79,10.64,223.03,20.9
2020-02-16T12:00:00Z,11.38,192.41,1.9,10.86,222.68,20.79
2020-02-16T13:00:00Z,11.23,186.75,2.05,10.96,222.22,20.86
2020-02-16T14:00:00Z,11.08,181.08,2.21,11.06,221.76,20.93
2020-02-16T15:00:00Z,10.93,175.42,2.36,11.16,221.3,21
2020-02-16T16:00:00Z,10.49,171.64,2.5,11.26,221.36,20.54
2020-02-16T17:00:00Z,10.06,167.86,2.64,11.35,221.41,20.08
2020-02-16T18:00:00Z,9.62,164.08,2.78,11.45,221.47,19.62
2020-02-16T19:00:00Z,9.56,160.19,2.94,11.35,221.84,19.22
2020-02-16T20:00:00Z,9.5,156.29,3.09,11.25,222.22,18.82
2020-02-16T21:00:00Z,9.44,152.4,3.25,11.15,222.59,18.42
2020-02-16T22:00:00Z,9.28,151.58,3.35,11.17,222.36,18.57
2020-02-16T23:00:00Z,9.12,150.76,3.44,11.18,222.14,18.73
2020-02-17T00:00:00Z,8.96,149.94,3.54,11.2,221.91,18.88
2020-02-17T01:00:00Z,8.13,152.09,3.58,11.45,223.04,19.27
2020-02-17T02:00:00Z,7.31,154.24,3.62,11.7,224.18,19.67
2020-02-17T03:00:00Z,6.48,156.39,3.66,11.95,225.31,20.06
2020-02-17T04:00:00Z,7.54,169.33,3.65,11.94,225.46,20.55
2020-02-17T05:00:00Z,8.59,182.28,3.65,11.94,225.61,21.05
2020-02-17T06:00:00Z,9.65,195.22,3.64,11.93,225.76,21.54
2020-02-17T07:00:00Z,10.26,194.75,3.6,11.99,225.91,21.84
2020-02-17T08:00:00Z,10.88,194.29,3.56,12.06,226.06,22.13
2020-02-17T09:00:00Z,11.49,193.82,3.52,12.12,226.21,22.43
2020-02-17T10:00:00Z,10.21,171.02,3.53,12.01,225.9,22.71
2020-02-17T11:00:00Z,8.93,148.21,3.55,11.9,225.58,23
2020-02-17T12:00:00Z,7.65,125.41,3.56,11.79,225.27,23.29
2020-02-17T13:00:00Z,8.63,121.74,3.43,11.85,225.38,23.23
2020-02-17T14:00:00Z,9.61,118.06,3.31,11.92,225.5,23.17
2020-02-17T15:00:00Z,10.59,114.39,3.18,11.98,225.61,23.11
2020-02-17T16:00:00Z,10.53,110.63,3.34,11.62,223.59,22.4
2020-02-17T17:00:00Z,10.47,106.86,3.51,11.27,221.58,21.7
2020-02-17T18:00:00Z,10.41,103.1,3.67,10.91,219.56,20.99
2020-02-17T19:00:00Z,10.25,101.62,3.56,11.06,219.86,20.66
2020-02-17T20:00:00Z,10.09,100.14,3.46,11.22,220.17,20.32
2020-02-17T21:00:00Z,9.93,98.66,3.35,11.37,220.47,19.99
2020-02-17T22:00:00Z,10.18,94.63,3.3,11.29,219.99,19.9
2020-02-17T23:00:00Z,10.44,90.6,3.25,11.22,219.5,19.8
2020-02-18T00:00:00Z,10.69,86.57,3.2,11.14,219.02,19.71
2020-02-18T01:00:00Z,9.45,89.28,3.12,11.2,219.5,20.57
2020-02-18T02:00:00Z,8.22,92,3.04,11.26,219.97,21.44
2020-02-18T03:00:00Z,6.98,94.71,2.96,11.32,220.45,22.3
2020-02-18T04:00:00Z,5.9,110.44,2.9,11.29,220.55,23.04
2020-02-18T05:00:00Z,4.81,126.18,2.85,11.25,220.66,23.78
2020-02-18T06:00:00Z,3.73,141.91,2.79,11.22,220.76,24.52
2020-02-18T07:00:00Z,3.84,146.67,2.73,11.18,220.85,24.27
2020-02-18T08:00:00Z,3.95,151.43,2.68,11.15,220.94,24.03
2020-02-18T09:00:00Z,4.06,156.19,2.62,11.11,221.03,23.78
2020-02-18T10:00:00Z,4.29,138.89,2.57,11.07,221.11,24
2020-02-18T11:00:00Z,4.52,121.6,2.51,11.04,221.18,24.22
2020-02-18T12:00:00Z,4.75,104.3,2.46,11,221.26,24.44
2020-02-18T13:00:00Z,4.92,107.89,2.41,10.94,221.19,24.86
2020-02-18T14:00:00Z,5.09,111.48,2.35,10.88,221.11,25.29
2020-02-18T15:00:00Z,5.25,115.07,2.3,10.82,221.04,25.71
2020-02-18T16:00:00Z,5.33,109.39,2.31,10.49,219.91,25.59
2020-02-18T17:00:00Z,5.41,103.71,2.31,10.16,218.78,25.47
2020-02-18T18:00:00Z,5.49,98.03,2.32,9.83,217.65,25.36
2020-02-18T19:00:00Z,5.49,95.42,2.27,9.83,217.77,25.11
2020-02-18T20:00:00Z,5.48,92.82,2.23,9.82,217.89,24.87
2020-02-18T21:00:00Z,5.47,90.21,2.18,9.82,218.01,24.62
2020-02-18T22:00:00Z,5.89,89.67,2.13,9.84,218.09,24.13
2020-02-18T23:00:00Z,6.31,89.12,2.07,9.87,218.17,23.63
2020-02-19T00:00:00Z,6.73,88.58,2.02,9.89,218.25,23.14
2020-02-19T01:00:00Z,5.5,81.87,1.97,9.96,218.57,23.56
2020-02-19T02:00:00Z,4.27,75.16,1.93,10.02,218.89,23.98
2020-02-19T03:00:00Z,3.04,68.45,1.88,10.09,219.21,24.4
2020-02-19T04:00:00Z,3.3,113.98,1.85,10.12,219.49,24.79
2020-02-19T05:00:00Z,3.56,159.5,1.83,10.14,219.78,25.18
2020-02-19T06:00:00Z,3.81,205.03,1.8,10.17,220.06,25.57
2020-02-19T07:00:00Z,4.35,199.99,1.78,10.17,220.17,25.31
2020-02-19T08:00:00Z,4.89,194.94,1.76,10.17,220.28,25.05
2020-02-19T09:00:00Z,5.43,189.9,1.74,10.17,220.39,24.79
2020-02-19T10:00:00Z,4.31,185.86,1.72,10.17,220.37,24.42
2020-02-19T11:00:00Z,3.18,181.81,1.71,10.18,220.36,24.04
2020-02-19T12:00:00Z,2.06,177.77,1.69,10.18,220.34,23.67
2020-02-19T13:00:00Z,1.94,155.99,1.74,9.83,219.58,23.81
2020-02-19T14:00:00Z,1.81,134.22,1.78,9.48,218.82,23.96
2020-02-19T15:00:00Z,1.69,112.44,1.83,9.13,218.06,24.1
2020-02-19T16:00:00Z,2.34,115.38,1.76,8.01,212.5,24.43
2020-02-19T17:00:00Z,3,118.31,1.7,6.9,206.95,24.75
2020-02-19T18:00:00Z,3.65,121.25,1.63,5.78,201.39,25.07
2020-02-19T19:00:00Z,4.51,115.29,1.61,5.86,200.85,24.83
2020-02-19T20:00:00Z,5.37,109.33,1.6,5.93,200.3,24.6
2020-02-19T21:00:00Z,6.23,103.37,1.58,6.01,199.76,24.36
2020-02-19T22:00:00Z,6.58,94.94,1.51,6.87,203.07,24.37
2020-02-19T23:00:00Z,6.94,86.5,1.45,7.74,206.38,24.38
2020-02-20T00:00:00Z,7.29,78.07,1.38,8.6,209.69,24.38
2020-02-20T01:00:00Z,5.96,78.17,1.46,9.93,213.96,24.8
2020-02-20T02:00:00Z,4.64,78.28,1.55,11.26,218.23,25.22
2020-02-20T03:00:00Z,3.31,78.38,1.63,12.59,222.5,25.64
2020-02-20T04:00:00Z,2.94,133.83,1.72,12.03,221.06,26.1
2020-02-20T05:00:00Z,2.57,189.29,1.8,11.48,219.63,26.56
2020-02-20T06:00:00Z,2.2,244.74,1.89,10.92,218.19,27.02
2020-02-20T07:00:00Z,2.95,226.46,1.7,11.47,222.43,26.59
2020-02-20T08:00:00Z,3.7,208.19,1.5,12.02,226.67,26.16
2020-02-20T09:00:00Z,4.45,189.91,1.31,12.57,230.91,25.72
2020-02-20T10:00:00Z,3.92,179.91,1.41,12,227.42,25.67
2020-02-20T11:00:00Z,3.38,169.92,1.51,11.42,223.94,25.62
2020-02-20T12:00:00Z,2.85,159.92,1.61,10.85,220.45,25.56
2020-02-20T13:00:00Z,3.94,133.81,1.58,10.59,219.67,25.13
2020-02-20T14:00:00Z,5.03,107.71,1.54,10.34,218.88,24.7
2020-02-20T15:00:00Z,6.12,81.6,1.51,10.08,218.1,24.27
2020-02-20T16:00:00Z,6.4,83.81,1.55,10.32,218.09,24.04
2020-02-20T17:00:00Z,6.69,86.03,1.59,10.57,218.09,23.8
2020-02-20T18:00:00Z,6.97,88.24,1.63,10.81,218.08,23.56
2020-02-20T19:00:00Z,7.17,81.8,1.63,10.75,217.76,23.81
2020-02-20T20:00:00Z,7.38,75.36,1.64,10.68,217.44,24.05
2020-02-20T21:00:00Z,7.58,68.92,1.64,10.62,217.12,24.3
2020-02-20T22:00:00Z,7.04,69.59,1.63,10.65,217.21,24.19
2020-02-20T23:00:00Z,6.5,70.26,1.61,10.67,217.29,24.08
2020-02-21T00:00:00Z,5.96,70.93,1.6,10.7,217.38,23.96
2020-02-21T01:00:00Z,5,67.08,1.55,10.37,216.94,24.5
2020-02-21T02:00:00Z,4.04,63.23,1.49,10.04,216.51,25.04
2020-02-21T03:00:00Z,3.08,59.38,1.44,9.71,216.07,25.58
2020-02-21T04:00:00Z,2.59,26.49,1.43,9.77,216.57,25.5
2020-02-21T05:00:00Z,2.1,353.61,1.42,9.84,217.07,25.41
2020-02-21T06:00:00Z,1.61,320.72,1.41,9.9,217.57,25.32
2020-02-21T07:00:00Z,1.92,278.05,1.4,9.91,217.83,25.27
2020-02-21T08:00:00Z,2.23,235.39,1.4,9.92,218.09,25.22
2020-02-21T09:00:00Z,2.54,192.72,1.39,9.93,218.35,25.16
2020-02-21T10:00:00Z,1.85,186.12,1.39,9.92,218.48,25.2
2020-02-21T11:00:00Z,1.17,179.52,1.38,9.91,218.6,25.23
2020-02-21T12:00:00Z,0.48,172.92,1.38,9.9,218.73,25.26
2020-02-21T13:00:00Z,1.52,169.7,1.38,9.89,218.82,25.24
2020-02-21T14:00:00Z,2.55,166.47,1.37,9.88,218.92,25.21
2020-02-21T15:00:00Z,3.59,163.25,1.37,9.87,219.01,25.19
2020-02-21T16:00:00Z,3.33,138.02,1.37,9.87,219.09,25.01
2020-02-21T17:00:00Z,3.08,112.8,1.36,9.86,219.17,24.83
2020-02-21T18:00:00Z,2.82,87.57,1.36,9.86,219.25,24.65
2020-02-21T19:00:00Z,2.56,95,1.35,9.84,219.32,24.35
2020-02-21T20:00:00Z,2.3,102.42,1.35,9.83,219.39,24.06
2020-02-21T21:00:00Z,2.04,109.85,1.34,9.81,219.46,23.77
2020-02-21T22:00:00Z,3.23,81.65,1.33,9.81,219.5,23.22
2020-02-21T23:00:00Z,4.42,53.45,1.32,9.81,219.54,22.66
2020-02-22T00:00:00Z,5.61,25.25,1.31,9.81,219.58,22.11
2020-02-22T01:00:00Z,5.17,44.03,1.27,9.75,219.31,22.3
2020-02-22T02:00:00Z,4.73,62.82,1.23,9.7,219.03,22.49
2020-02-22T03:00:00Z,4.29,81.6,1.19,9.64,218.76,22.68
2020-02-22T04:00:00Z,3.81,108.7,1.34,10.69,219.02,23.11
2020-02-22T05:00:00Z,3.34,135.8,1.5,11.74,219.28,23.53
2020-02-22T06:00:00Z,2.86,162.9,1.65,12.79,219.54,23.96
2020-02-22T07:00:00Z,3.65,170.4,1.7,12.89,219.5,24.14
2020-02-22T08:00:00Z,4.43,177.91,1.76,12.99,219.46,24.33
2020-02-22T09:00:00Z,5.22,185.41,1.81,13.09,219.42,24.51
2020-02-22T10:00:00Z,5.19,185.89,1.86,13.1,219.37,24.08
2020-02-22T11:00:00Z,5.16,186.38,1.92,13.11,219.31,23.64
2020-02-22T12:00:00Z,5.13,186.86,1.97,13.12,219.26,23.21
2020-02-22T13:00:00Z,4.51,167.07,2.01,13.05,219.19,23.23
2020-02-22T14:00:00Z,3.89,147.27,2.05,12.98,219.13,23.24
2020-02-22T15:00:00Z,3.27,127.48,2.09,12.91,219.06,23.25
2020-02-22T16:00:00Z,3.42,113.48,2.11,12.82,219.01,23.33
2020-02-22T17:00:00Z,3.57,99.48,2.13,12.73,218.96,23.41
2020-02-22T18:00:00Z,3.72,85.48,2.15,12.64,218.91,23.49
2020-02-22T19:00:00Z,3.9,92.13,2.15,12.54,218.86,23.47
2020-02-22T20:00:00Z,4.08,98.78,2.15,12.43,218.8,23.45
2020-02-22T21:00:00Z,4.26,105.43,2.15,12.33,218.75,23.43
2020-02-22T22:00:00Z,4.25,111.42,2.13,12.25,218.71,23.04
2020-02-22T23:00:00Z,4.23,117.4,2.12,12.16,218.66,22.64
2020-02-23T00:00:00Z,4.22,123.39,2.1,12.08,218.62,22.25
2020-02-23T01:00:00Z,3.9,141.98,2.1,11.98,218.56,22.51
2020-02-23T02:00:00Z,3.57,160.57,2.1,11.89,218.49,22.78
2020-02-23T03:00:00Z,3.25,179.16,2.1,11.79,218.43,23.04
2020-02-23T04:00:00Z,4.65,186.06,2.09,11.72,218.42,23.28
2020-02-23T05:00:00Z,6.05,192.97,2.08,11.66,218.42,23.52
2020-02-23T06:00:00Z,7.45,199.87,2.07,11.59,218.41,23.76
2020-02-23T07:00:00Z,7.73,196.68,2.05,11.55,218.55,23.57
2020-02-23T08:00:00Z,8,193.48,2.03,11.52,218.7,23.37
2020-02-23T09:00:00Z,8.28,190.29,2.01,11.48,218.84,23.18
2020-02-23T10:00:00Z,7.03,172.96,1.97,11.55,218.63,23.37
2020-02-23T11:00:00Z,5.78,155.62,1.92,11.61,218.43,23.57
2020-02-23T12:00:00Z,4.53,138.29,1.88,11.68,218.22,23.76
2020-02-23T13:00:00Z,5.46,132.06,1.85,11.71,218.05,23.98
2020-02-23T14:00:00Z,6.39,125.84,1.82,11.75,217.88,24.19
2020-02-23T15:00:00Z,7.32,119.61,1.79,11.78,217.71,24.4
2020-02-23T16:00:00Z,7.19,116.57,1.84,10.04,212.95,24.07
2020-02-23T17:00:00Z,7.05,113.53,1.88,8.31,208.19,23.74
2020-02-23T18:00:00Z,6.92,110.49,1.93,6.57,203.43,23.41
2020-02-23T19:00:00Z,7.19,111.52,1.87,8.12,208.37,23.19
2020-02-23T20:00:00Z,7.47,112.54,1.82,9.68,213.32,22.96
2020-02-23T21:00:00Z,7.74,113.57,1.76,11.23,218.26,22.73
2020-02-23T22:00:00Z,7.71,115.05,1.97,10.44,214.37,22.49
2020-02-23T23:00:00Z,7.67,116.54,2.17,9.66,210.48,22.25
2020-02-24T00:00:00Z,7.64,118.02,2.38,8.87,206.59,22.02
2020-02-24T01:00:00Z,7.74,114.56,1.38,12.09,221.93,22.59
2020-02-24T01:00:00Z,7.74,114.56,2.37,8.91,206.64,22.59
2020-02-24T02:00:00Z,7.84,111.11,1.33,12.14,222.25,23.16
2020-02-24T02:00:00Z,7.84,111.11,2.37,8.95,206.7,23.16
2020-02-24T03:00:00Z,7.94,107.65,1.28,12.19,222.57,23.73
2020-02-24T03:00:00Z,7.94,107.65,2.36,8.98,206.75,23.73
2020-02-24T04:00:00Z,7.47,111.21,1.26,12.19,222.61,23.94
2020-02-24T04:00:00Z,7.47,111.21,2.35,9.02,206.81,23.94
2020-02-24T05:00:00Z,6.99,114.77,1.24,12.18,222.66,24.16
2020-02-24T05:00:00Z,6.99,114.77,2.34,9.06,206.86,24.16
2020-02-24T06:00:00Z,6.52,118.33,1.22,12.18,222.7,24.37
2020-02-24T06:00:00Z,6.52,118.33,2.34,9.1,206.91,24.37
2020-02-24T07:00:00Z,5.75,125.22,1.22,12.14,222.41,24.44
2020-02-24T07:00:00Z,5.75,125.22,2.33,9.13,206.97,24.44
2020-02-24T08:00:00Z,4.98,132.1,1.21,12.09,222.12,24.5
2020-02-24T08:00:00Z,4.98,132.1,2.32,9.17,207.02,24.5
2020-02-24T09:00:00Z,4.21,138.99,1.21,12.05,221.83,24.57
2020-02-24T09:00:00Z,4.21,138.99,2.31,9.21,207.08,24.57
2020-02-24T10:00:00Z,4.12,132.73,1.2,12.19,222.66,23.86
2020-02-24T10:00:00Z,4.12,132.73,2.31,9.25,207.13,23.86
2020-02-24T11:00:00Z,4.02,126.47,1.19,12.33,223.49,23.15
2020-02-24T11:00:00Z,4.02,126.47,2.3,9.29,207.18,23.15
2020-02-24T12:00:00Z,3.93,120.21,1.18,12.47,224.32,22.43
2020-02-24T12:00:00Z,3.93,120.21,2.29,9.32,207.24,22.43
2020-02-24T13:00:00Z,4.94,121.65,1.18,12.46,224.38,22.77
2020-02-24T13:00:00Z,4.94,121.65,2.28,9.36,207.29,22.77
2020-02-24T14:00:00Z,5.94,123.09,1.17,12.46,224.45,23.11
2020-02-24T14:00:00Z,5.94,123.09,2.28,9.4,207.34,23.11
2020-02-24T15:00:00Z,6.95,124.53,1.17,12.45,224.51,23.45
2020-02-24T15:00:00Z,6.95,124.53,2.27,9.44,207.4,23.45
2020-02-24T16:00:00Z,7.33,123.02,1.18,12.24,223.5,23.2
2020-02-24T16:00:00Z,7.33,123.02,2.26,9.48,207.45,23.2
2020-02-24T17:00:00Z,7.7,121.51,1.19,12.03,222.49,22.94
2020-02-24T17:00:00Z,7.7,121.51,2.25,9.51,207.51,22.94
2020-02-24T18:00:00Z,8.08,120,1.2,11.82,221.48,22.68
2020-02-24T18:00:00Z,8.08,120,2.25,9.55,207.56,22.68
2020-02-24T19:00:00Z,8.14,120.26,1.19,11.76,221.21,22.5
2020-02-24T19:00:00Z,8.14,120.26,2.24,9.59,207.61,22.5
2020-02-24T20:00:00Z,8.2,120.51,1.18,11.69,220.95,22.32
2020-02-24T20:00:00Z,8.2,120.51,2.23,9.63,207.67,22.32
2020-02-24T21:00:00Z,8.26,120.77,1.17,11.63,220.68,22.14
2020-02-24T21:00:00Z,8.26,120.77,2.22,9.66,207.72,22.14
2020-02-24T22:00:00Z,7.58,125.15,1.15,11.52,220.34,22.05
2020-02-24T22:00:00Z,7.58,125.15,2.22,9.7,207.78,22.05
2020-02-24T23:00:00Z,6.91,129.54,1.14,11.4,219.99,21.97
2020-02-24T23:00:00Z,6.91,129.54,2.21,9.74,207.83,21.97
2020-02-25T00:00:00Z,6.23,133.92,1.12,11.29,219.65,21.88
2020-02-25T00:00:00Z,6.23,133.92,2.2,9.78,207.88,21.88
2020-02-25T01:00:00Z,6.38,138.86,2.19,9.82,207.94,22.45
2020-02-25T02:00:00Z,6.54,143.8,2.19,9.85,207.99,23.01
2020-02-25T03:00:00Z,6.69,148.74,2.18,9.89,208.05,23.58
2020-02-25T04:00:00Z,6.02,156.92,2.17,9.93,208.1,24.11
2020-02-25T05:00:00Z,5.36,165.11,2.16,9.97,208.15,24.64
2020-02-25T06:00:00Z,4.69,173.29,2.16,10.01,208.21,25.17
2020-02-25T07:00:00Z,3.55,141.52,2.15,10.04,208.26,25.97
2020-02-25T08:00:00Z,2.41,109.75,2.14,10.08,208.32,26.77
2020-02-25T09:00:00Z,1.27,77.98,2.13,10.12,208.37,27.58
2020-02-25T10:00:00Z,2.66,88.34,2.13,10.16,208.42,27.02
2020-02-25T11:00:00Z,4.04,98.69,2.12,10.19,208.48,26.46
2020-02-25T12:00:00Z,5.43,109.05,2.11,10.23,208.53,25.9
2020-02-25T13:00:00Z,5.49,110.58,2.1,10.27,208.59,25.37
2020-02-25T14:00:00Z,5.55,112.12,2.1,10.31,208.64,24.83
2020-02-25T15:00:00Z,5.61,113.65,2.09,10.35,208.69,24.3
2020-02-25T16:00:00Z,6.78,107.26,2.08,10.38,208.75,23.86
2020-02-25T17:00:00Z,7.94,100.88,2.07,10.42,208.8,23.43
2020-02-25T18:00:00Z,9.11,94.49,2.07,10.46,208.85,23
2020-02-25T19:00:00Z,9.32,88.14,2.06,10.5,208.91,22.85
2020-02-25T20:00:00Z,9.52,81.78,2.05,10.54,208.96,22.7
2020-02-25T21:00:00Z,9.73,75.43,2.04,10.57,209.02,22.55
2020-02-25T22:00:00Z,9.29,79.97,2.04,10.61,209.07,22.43
2020-02-25T23:00:00Z,8.86,84.51,2.03,10.65,209.12,22.3
2020-02-26T00:00:00Z,8.42,89.05,2.02,10.69,209.18,22.17
2020-02-26T01:00:00Z,7.85,87.94,2.01,10.72,209.23,22.66
2020-02-26T02:00:00Z,7.28,86.84,2.01,10.76,209.29,23.14
2020-02-26T03:00:00Z,6.71,85.73,2,10.8,209.34,23.62
2020-02-26T04:00:00Z,5.69,88.03,1.97,10.56,208.14,24.29
2020-02-26T05:00:00Z,4.66,90.32,1.94,10.33,206.93,24.95
2020-02-26T06:00:00Z,3.64,92.62,1.91,10.09,205.73,25.62
2020-02-26T07:00:00Z,3.95,102.25,1.87,10,205.38,26.06
2020-02-26T08:00:00Z,4.26,111.87,1.82,9.92,205.02,26.51
2020-02-26T09:00:00Z,4.57,121.5,1.78,9.83,204.67,26.96
2020-02-26T10:00:00Z,4.66,116.34,1.83,10.08,206.49,26.16
2020-02-26T11:00:00Z,4.74,111.19,1.88,10.33,208.3,25.36
2020-02-26T12:00:00Z,4.83,106.03,1.93,10.58,210.12,24.57
2020-02-26T13:00:00Z,5.11,100.94,1.91,10.57,210.36,24.47
2020-02-26T14:00:00Z,5.39,95.84,1.88,10.56,210.6,24.38
2020-02-26T15:00:00Z,5.67,90.75,1.86,10.55,210.84,24.29
2020-02-26T16:00:00Z,5.77,85.67,1.84,10.51,210.89,24.16
2020-02-26T17:00:00Z,5.87,80.6,1.83,10.47,210.94,24.03
2020-02-26T18:00:00Z,5.97,75.52,1.81,10.43,210.99,23.91
2020-02-26T19:00:00Z,5.7,77.42,1.79,10.39,211.01,23.6
2020-02-26T20:00:00Z,5.42,79.32,1.77,10.34,211.03,23.29
2020-02-26T21:00:00Z,5.15,81.22,1.75,10.3,211.05,22.98
2020-02-26T22:00:00Z,6.71,77.46,1.72,10.26,211.09,23.05
2020-02-26T23:00:00Z,8.28,73.71,1.7,10.23,211.13,23.12
2020-02-27T00:00:00Z,9.84,69.95,1.67,10.19,211.17,23.19
2020-02-27T01:00:00Z,9.77,75.8,1.68,10.26,211,23.38
2020-02-27T02:00:00Z,9.7,81.66,1.69,10.33,210.84,23.58
2020-02-27T03:00:00Z,9.63,87.51,1.7,10.4,210.67,23.77
2020-02-27T04:00:00Z,10.55,81.38,1.66,10.4,210.79,24.21
2020-02-27T05:00:00Z,11.47,75.24,1.63,10.41,210.9,24.65
2020-02-27T06:00:00Z,12.39,69.11,1.59,10.41,211.02,25.1
2020-02-27T07:00:00Z,12.27,69.94,1.55,10.4,211.12,25.48
2020-02-27T08:00:00Z,12.16,70.77,1.52,10.4,211.22,25.87
2020-02-27T09:00:00Z,12.04,71.6,1.48,10.39,211.32,26.26
2020-02-27T10:00:00Z,12.37,70.99,1.45,10.4,211.48,26.08
2020-02-27T11:00:00Z,12.71,70.39,1.41,10.4,211.64,25.9
2020-02-27T12:00:00Z,13.04,69.78,1.38,10.41,211.8,25.72
2020-02-27T13:00:00Z,12.98,71.33,1.35,10.4,211.97,25.76
2020-02-27T14:00:00Z,12.93,72.89,1.33,10.39,212.13,25.8
2020-02-27T15:00:00Z,12.87,74.44,1.3,10.38,212.3,25.83
2020-02-27T16:00:00Z,12.55,80.01,1.28,10.37,212.47,25.81
2020-02-27T17:00:00Z,12.24,85.58,1.27,10.35,212.65,25.79
2020-02-27T18:00:00Z,11.92,91.15,1.25,10.34,212.82,25.77
2020-02-27T19:00:00Z,11.5,87.96,1.23,10.29,212.83,25.69
2020-02-27T20:00:00Z,11.07,84.76,1.22,10.24,212.84,25.62
2020-02-27T21:00:00Z,10.65,81.57,1.2,10.19,212.85,25.54
2020-02-27T22:00:00Z,10.58,69.22,1.19,10.12,212.81,25.22
2020-02-27T23:00:00Z,10.52,56.87,1.18,10.06,212.77,24.89
2020-02-28T00:00:00Z,10.45,44.52,1.17,9.99,212.73,24.56
2020-02-28T01:00:00Z,11.35,47.5,1.18,10.13,211.8,24.59
2020-02-28T02:00:00Z,12.24,50.49,1.19,10.26,210.87,24.62
2020-02-28T03:00:00Z,13.14,53.47,1.2,10.4,209.94,24.65
2020-02-28T04:00:00Z,10.79,49.93,1.23,10.6,209.29,25.05
2020-02-28T05:00:00Z,8.44,46.4,1.26,10.79,208.64,25.45
2020-02-28T06:00:00Z,6.09,42.86,1.29,10.99,207.99,25.84
2020-02-28T07:00:00Z,4.99,10.02,1.29,11.06,208.58,25.11
2020-02-28T08:00:00Z,3.88,337.17,1.28,11.12,209.18,24.37
2020-02-28T09:00:00Z,2.78,304.33,1.28,11.19,209.77,23.63
2020-02-28T10:00:00Z,3.5,287.75,1.31,11.12,208.86,23.3
2020-02-28T11:00:00Z,4.22,271.18,1.35,11.06,207.95,22.98
2020-02-28T12:00:00Z,4.94,254.6,1.38,10.99,207.04,22.66
2020-02-28T13:00:00Z,4.47,255.64,1.39,10.95,207.06,22.53
2020-02-28T14:00:00Z,4.01,256.68,1.39,10.91,207.08,22.41
2020-02-28T15:00:00Z,3.54,257.72,1.4,10.87,207.1,22.29
2020-02-28T16:00:00Z,3.78,256.4,1.4,10.82,207.18,22.12
2020-02-28T17:00:00Z,4.03,255.09,1.4,10.76,207.26,21.95
2020-02-28T18:00:00Z,4.27,253.77,1.4,10.71,207.34,21.78
2020-02-28T19:00:00Z,4.06,250.48,1.39,10.66,207.46,21.75
2020-02-28T20:00:00Z,3.85,247.2,1.39,10.6,207.57,21.72
2020-02-28T21:00:00Z,3.64,243.91,1.38,10.55,207.69,21.69
2020-02-28T22:00:00Z,4.1,247.98,1.37,10.49,207.83,21.81
2020-02-28T23:00:00Z,4.57,252.04,1.35,10.43,207.96,21.92
2020-02-29T00:00:00Z,5.03,256.11,1.34,10.37,208.1,22.04
2020-02-29T01:00:00Z,5.33,258.74,1.33,10.29,208.38,21.9
2020-02-29T02:00:00Z,5.63,261.37,1.32,10.21,208.66,21.76
2020-02-29T03:00:00Z,5.93,264,1.31,10.13,208.94,21.63
2020-02-29T04:00:00Z,5.83,260.67,1.3,10.07,209.17,21.72
2020-02-29T05:00:00Z,5.72,257.34,1.28,10,209.39,21.82
2020-02-29T06:00:00Z,5.62,254.01,1.27,9.94,209.62,21.91
2020-02-29T07:00:00Z,5.61,246.03,1.26,9.89,209.84,22.06
2020-02-29T08:00:00Z,5.61,238.05,1.25,9.83,210.07,22.2
2020-02-29T09:00:00Z,5.6,230.07,1.24,9.78,210.29,22.34
2020-02-29T10:00:00Z,6.48,219.14,1.23,9.73,210.48,22.21
2020-02-29T11:00:00Z,7.36,208.2,1.22,9.68,210.67,22.08
2020-02-29T12:00:00Z,8.24,197.27,1.21,9.63,210.86,21.95
2020-02-29T13:00:00Z,8.01,189.35,1.2,9.61,211.05,22.14
2020-02-29T14:00:00Z,7.77,181.42,1.2,9.58,211.23,22.33
2020-02-29T15:00:00Z,7.54,173.5,1.19,9.56,211.42,22.52
2020-02-29T16:00:00Z,8.25,168.46,1.19,9.5,211.75,22.34
2020-02-29T17:00:00Z,8.97,163.41,1.19,9.43,212.08,22.15
2020-02-29T18:00:00Z,9.68,158.37,1.19,9.37,212.41,21.97
2020-02-29T19:00:00Z,9.53,155.97,1.19,9.34,212.74,22.08
2020-02-29T20:00:00Z,9.38,153.56,1.18,9.3,213.06,22.19
2020-02-29T21:00:00Z,9.23,151.16,1.18,9.27,213.39,22.3
